COD_CURSO;NOME_CURSO;AREA_CONHECIMENTO;ANO_EVASAO;PERIODO_EVASAO;FORMA_EVASAO;COTISTA;TIPO_COTA;SEXO;ET_BRANCA;ET_PRETA;ET_AMARELA;ET_PARDA;ET_INDIGINA;ET_NAO_INFORMADO;ET_NAO_DECLARADA;QTDE
16;Estatística;Ciências naturais, matemática e estatística;2023;2º Semestre;Desistência;N;Ampla concorrência;M;2;0;0;2;0;0;0;4
16;Estatística;Ciências naturais, matemática e estatística;2023;2º Semestre;Desistência;S;Baixa Renda e Não PPI;M;1;0;0;0;0;0;0;1
16;Estatística;Ciências naturais, matemática e estatística;2023;2º Semestre;Formado;N;Ampla concorrência;M;3;0;0;0;0;0;0;3
16;Estatística;Ciências naturais, matemática e estatística;2023;2º Semestre;Formado;S;Renda Normal e Não PPI;M;0;0;0;1;0;0;0;1
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2023;2º Semestre;Desistência;N;Ampla concorrência;F;1;0;0;0;0;0;0;1
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2023;2º Semestre;Desistência;S;Baixa Renda e Não PPI;M;2;0;0;0;0;0;0;2
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2023;2º Semestre;Desistência;S;Renda Normal e Não PPI;F;1;0;0;0;0;0;0;1
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2023;2º Semestre;Formado;N;Ampla concorrência;F;4;1;0;4;0;0;0;9
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2023;2º Semestre;Formado;N;Ampla concorrência;M;1;1;0;0;0;0;0;2
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2023;2º Semestre;Formado;S;Baixa Renda e Não PPI;F;1;0;0;0;0;0;0;1
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2023;2º Semestre;Formado;S;Baixa Renda e PPI;F;0;0;0;1;0;0;0;1
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2023;2º Semestre;Formado;S;Baixa Renda e PPI;M;0;0;0;1;0;0;0;1
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2023;2º Semestre;Formado;S;Renda Normal e Não PPI;F;1;0;0;1;0;0;0;2
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2023;2º Semestre;Formado;S;Renda Normal e Não PPI;M;1;0;0;1;0;0;0;2
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2024;1º Semestre;Desistência;N;Ampla concorrência;M;4;0;0;2;0;0;0;6
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2024;1º Semestre;Desistência;S;Baixa Renda e Não PPI;M;1;0;0;1;0;0;0;2
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2024;1º Semestre;Desistência;S;Candidato PPI, BR, EP;M;0;1;0;0;0;0;0;1
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2024;1º Semestre;Desistência;S;Renda Normal e PPI;M;0;0;0;3;0;0;0;3
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2024;1º Semestre;Desligamento;N;Ampla concorrência;F;2;0;0;0;0;0;0;2
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2024;1º Semestre;Desligamento;N;Ampla concorrência;M;2;0;0;0;0;0;0;2
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2024;1º Semestre;Desligamento;S;Renda Normal e Não PPI;M;1;0;0;0;0;0;0;1
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2024;1º Semestre;Formado;N;Ampla concorrência;F;2;0;0;0;0;0;0;2
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2024;1º Semestre;Formado;N;Ampla concorrência;M;0;0;0;1;0;0;0;1
10 L;Física - Licenciatura;Educação;2024;1º Semestre;Desistência;N;Ampla concorrência;F;1;0;0;0;0;0;0;1
10 L;Física - Licenciatura;Educação;2024;1º Semestre;Desistência;N;Ampla concorrência;M;2;1;0;0;0;0;0;3
10 L;Física - Licenciatura;Educação;2024;1º Semestre;Desistência;S;Candidato BR, EP;M;1;0;0;0;0;0;0;1
10 L;Física - Licenciatura;Educação;2024;1º Semestre;Desistência;S;Candidato PCD, IR, EP;M;0;0;1;0;0;0;0;1
10 L;Física - Licenciatura;Educação;2024;1º Semestre;Desistência;S;Candidato PPI, IR, EP;M;0;1;0;1;0;0;0;2
10 L;Física - Licenciatura;Educação;2024;1º Semestre;Desistência;S;Renda Normal e Não PPI;M;1;0;0;0;0;0;0;1
10 L;Física - Licenciatura;Educação;2024;1º Semestre;Desligamento;N;Ampla concorrência;F;0;0;1;0;0;0;0;1
10 L;Física - Licenciatura;Educação;2024;1º Semestre;Desligamento;N;Ampla concorrência;M;1;0;0;1;0;0;0;2
10 L;Física - Licenciatura;Educação;2024;1º Semestre;Desligamento;S;Renda Normal e Não PPI;F;1;0;0;1;0;0;0;2
10 L;Física - Licenciatura;Educação;2024;1º Semestre;Desligamento;S;Renda Normal e Não PPI;M;1;0;0;0;0;0;0;1
10 L;Física - Licenciatura;Educação;2024;1º Semestre;Desligamento;S;Renda Normal e PPI;F;0;1;0;0;0;0;0;1
10 L;Física - Licenciatura;Educação;2024;1º Semestre;Formado;N;Ampla concorrência;F;1;0;0;1;0;0;0;2
10 L;Física - Licenciatura;Educação;2024;1º Semestre;Formado;N;Ampla concorrência;M;1;0;0;0;0;0;0;1
10 L;Física - Licenciatura;Educação;2024;1º Semestre;Formado;S;Baixa Renda e Não PPI;M;1;0;0;0;0;0;0;1
10 L;Física - Licenciatura;Educação;2024;1º Semestre;Formado;S;Baixa Renda e PPI;M;0;0;0;1;0;0;0;1
10 L;Física - Licenciatura;Educação;2024;1º Semestre;Formado;S;Renda Normal e PPI;M;0;0;0;1;0;0;0;1
12 B;Matemática - Bacharelado;Ciências naturais, matemática e estatística;2024;1º Semestre;Desistência;N;Ampla concorrência;F;1;0;0;0;0;0;0;1
12 B;Matemática - Bacharelado;Ciências naturais, matemática e estatística;2024;1º Semestre;Desistência;N;Ampla concorrência;M;1;0;0;0;0;0;0;1
12 B;Matemática - Bacharelado;Ciências naturais, matemática e estatística;2024;1º Semestre;Desistência;S;Candidato PPI, BR, EP;M;0;1;0;0;0;0;0;1
12 B;Matemática - Bacharelado;Ciências naturais, matemática e estatística;2024;1º Semestre;Desistência;S;Renda Normal e PPI;F;0;1;0;0;0;0;0;1
12 B;Matemática - Bacharelado;Ciências naturais, matemática e estatística;2024;1º Semestre;Desistência;S;Renda Normal e PPI;M;0;0;0;2;0;0;0;2
12 B;Matemática - Bacharelado;Ciências naturais, matemática e estatística;2024;1º Semestre;Desligamento;N;Ampla concorrência;M;2;1;0;0;0;0;0;3
12 B;Matemática - Bacharelado;Ciências naturais, matemática e estatística;2024;1º Semestre;Desligamento;S;Baixa Renda e PPI;M;0;1;0;0;0;0;0;1
12 B;Matemática - Bacharelado;Ciências naturais, matemática e estatística;2024;1º Semestre;Desligamento;S;Renda Normal e PPI;F;0;0;0;1;0;0;0;1
12 B;Matemática - Bacharelado;Ciências naturais, matemática e estatística;2024;1º Semestre;Transferido;N;Ampla concorrência;M;1;0;0;0;0;0;0;1
12 L;Matemática - Licenciatura;Educação;2024;1º Semestre;Desistência;N;Ampla concorrência;F;3;0;0;0;0;0;0;3
12 L;Matemática - Licenciatura;Educação;2024;1º Semestre;Desistência;N;Ampla concorrência;M;0;1;0;0;0;0;0;1
12 L;Matemática - Licenciatura;Educação;2024;1º Semestre;Desistência;S;Candidato PPI, IR, EP;F;0;1;0;0;0;0;0;1
12 L;Matemática - Licenciatura;Educação;2024;1º Semestre;Desistência;S;Renda Normal e Não PPI;M;1;0;0;0;0;0;0;1
12 L;Matemática - Licenciatura;Educação;2024;1º Semestre;Desistência;S;Renda Normal e PPI;F;0;0;0;1;0;0;0;1
12 L;Matemática - Licenciatura;Educação;2024;1º Semestre;Desistência;S;Renda Normal e PPI;M;0;1;0;0;0;0;0;1
12 L;Matemática - Licenciatura;Educação;2024;1º Semestre;Desligamento;S;Baixa Renda e PPI;F;0;1;0;1;0;0;0;2
16;Estatística;Ciências naturais, matemática e estatística;2024;1º Semestre;Desistência;N;Ampla concorrência;F;0;0;0;1;0;0;0;1
16;Estatística;Ciências naturais, matemática e estatística;2024;1º Semestre;Desistência;N;Ampla concorrência;M;6;0;0;2;0;0;0;8
16;Estatística;Ciências naturais, matemática e estatística;2024;1º Semestre;Desistência;S;Baixa Renda e Não PPI;F;1;0;0;1;0;0;0;2
16;Estatística;Ciências naturais, matemática e estatística;2024;1º Semestre;Desistência;S;Baixa Renda e Não PPI;M;1;0;0;0;0;0;0;1
16;Estatística;Ciências naturais, matemática e estatística;2024;1º Semestre;Desistência;S;Baixa Renda e PPI;F;0;0;0;1;0;0;0;1
16;Estatística;Ciências naturais, matemática e estatística;2024;1º Semestre;Desistência;S;Baixa Renda e PPI;M;0;0;0;1;0;0;0;1
16;Estatística;Ciências naturais, matemática e estatística;2024;1º Semestre;Desistência;S;Candidato PPI, IR, EP;F;0;1;0;0;0;0;0;1
16;Estatística;Ciências naturais, matemática e estatística;2024;1º Semestre;Desistência;S;Candidato PPI, IR, EP;M;0;0;0;1;0;0;0;1
16;Estatística;Ciências naturais, matemática e estatística;2024;1º Semestre;Desistência;S;Renda Normal e Não PPI;M;1;0;0;0;0;0;0;1
16;Estatística;Ciências naturais, matemática e estatística;2024;1º Semestre;Desistência;S;Renda Normal e PPI;F;0;1;0;1;0;0;0;2
16;Estatística;Ciências naturais, matemática e estatística;2024;1º Semestre;Desligamento;N;Ampla concorrência;F;0;1;0;0;0;0;0;1
16;Estatística;Ciências naturais, matemática e estatística;2024;1º Semestre;Desligamento;N;Ampla concorrência;M;1;0;0;0;0;0;0;1
16;Estatística;Ciências naturais, matemática e estatística;2024;1º Semestre;Desligamento;S;Candidato PPI, IR, EP;F;0;0;0;1;0;0;0;1
16;Estatística;Ciências naturais, matemática e estatística;2024;1º Semestre;Formado;N;Ampla concorrência;F;1;0;0;0;0;0;0;1
16;Estatística;Ciências naturais, matemática e estatística;2024;1º Semestre;Formado;N;Ampla concorrência;M;2;0;0;1;0;0;0;3
16;Estatística;Ciências naturais, matemática e estatística;2024;1º Semestre;Formado;S;Renda Normal e Não PPI;M;1;0;0;0;0;0;0;1
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2024;1º Semestre;Desistência;N;Ampla concorrência;F;3;0;0;1;0;0;0;4
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2024;1º Semestre;Desistência;N;Ampla concorrência;M;3;0;0;0;0;0;0;3
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2024;1º Semestre;Desistência;S;Candidato PPI, BR, EP;M;0;1;0;0;0;0;0;1
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2024;1º Semestre;Desistência;S;Renda Normal e Não PPI;F;1;0;0;0;0;0;0;1
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2024;1º Semestre;Formado;N;Ampla concorrência;F;1;0;0;0;0;0;1;2
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2024;1º Semestre;Formado;N;Ampla concorrência;M;2;0;0;1;0;0;1;4
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2024;1º Semestre;Formado;S;Renda Normal e Não PPI;M;1;0;0;0;0;0;0;1
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2024;1º Semestre;Formado;S;Renda Normal e PPI;F;0;1;0;0;0;0;0;1
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2024;1º Semestre;Formado;S;Reserva;F;0;0;0;1;0;0;0;1
32 L;Química - Licenciatura;Educação;2024;1º Semestre;Desistência;N;Ampla concorrência;M;1;0;0;0;0;0;0;1
32 L;Química - Licenciatura;Educação;2024;1º Semestre;Desistência;S;Renda Normal e Não PPI;F;1;0;0;0;0;0;0;1
32 L;Química - Licenciatura;Educação;2024;1º Semestre;Desistência;S;Renda Normal e Não PPI;M;1;0;0;0;0;0;0;1
32 L;Química - Licenciatura;Educação;2024;1º Semestre;Formado;N;Ampla concorrência;F;1;0;0;0;0;0;0;1
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2024;2º Semestre;Desistência;N;Ampla concorrência;F;1;0;0;1;0;0;0;2
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2024;2º Semestre;Desistência;N;Ampla concorrência;M;4;0;0;2;0;0;0;6
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2024;2º Semestre;Desistência;S;Candidato PPI, IR, EP;F;0;0;0;1;0;0;0;1
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2024;2º Semestre;Desistência;S;Renda Normal e PPI;F;0;0;0;1;0;0;0;1
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2024;2º Semestre;Formado;N;Ampla concorrência;M;3;0;0;0;0;0;0;3
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2024;2º Semestre;Formado;S;Renda Normal e PPI;M;0;0;0;1;0;0;0;1
10 L;Física - Licenciatura;Educação;2024;2º Semestre;Desistência;N;Ampla concorrência;F;2;0;0;1;0;0;0;3
10 L;Física - Licenciatura;Educação;2024;2º Semestre;Desistência;N;Ampla concorrência;M;2;1;0;1;0;0;0;4
10 L;Física - Licenciatura;Educação;2024;2º Semestre;Desistência;N;Ampla concorrência;N;0;0;0;1;0;0;0;1
10 L;Física - Licenciatura;Educação;2024;2º Semestre;Desistência;S;Baixa Renda e Não PPI;M;1;0;0;0;0;0;0;1
10 L;Física - Licenciatura;Educação;2024;2º Semestre;Desistência;S;Baixa Renda e PPI;M;0;1;0;0;0;0;0;1
10 L;Física - Licenciatura;Educação;2024;2º Semestre;Desistência;S;Candidato IR, EP;F;0;0;0;1;0;0;0;1
10 L;Física - Licenciatura;Educação;2024;2º Semestre;Desistência;S;Candidato PPI, BR, EP;F;0;1;0;0;0;0;0;1
10 L;Física - Licenciatura;Educação;2024;2º Semestre;Formado;N;Ampla concorrência;F;1;0;0;0;0;0;0;1
10 L;Física - Licenciatura;Educação;2024;2º Semestre;Formado;N;Ampla concorrência;M;1;0;0;0;0;0;0;1
10 L;Física - Licenciatura;Educação;2024;2º Semestre;Formado;S;Renda Normal e PPI;F;0;0;0;1;0;0;0;1
12 B;Matemática - Bacharelado;Ciências naturais, matemática e estatística;2024;2º Semestre;Desistência;N;Ampla concorrência;F;1;0;0;0;0;0;0;1
12 B;Matemática - Bacharelado;Ciências naturais, matemática e estatística;2024;2º Semestre;Desistência;N;Ampla concorrência;M;1;1;0;0;0;0;0;2
12 B;Matemática - Bacharelado;Ciências naturais, matemática e estatística;2024;2º Semestre;Formado;N;Ampla concorrência;M;0;0;0;1;0;0;0;1
12 L;Matemática - Licenciatura;Educação;2024;2º Semestre;Desistência;N;Ampla concorrência;F;0;0;0;0;0;0;1;1
12 L;Matemática - Licenciatura;Educação;2024;2º Semestre;Desistência;N;Ampla concorrência;M;1;0;0;2;0;0;0;3
12 L;Matemática - Licenciatura;Educação;2024;2º Semestre;Desistência;S;Baixa Renda e PPI;M;0;0;0;1;0;0;0;1
12 L;Matemática - Licenciatura;Educação;2024;2º Semestre;Formado;N;Ampla concorrência;F;2;0;0;0;0;0;0;2
12 L;Matemática - Licenciatura;Educação;2024;2º Semestre;Formado;N;Ampla concorrência;M;1;0;0;0;0;0;0;1
16;Estatística;Ciências naturais, matemática e estatística;2024;2º Semestre;Desistência;N;Ampla concorrência;F;0;0;0;1;0;0;0;1
16;Estatística;Ciências naturais, matemática e estatística;2024;2º Semestre;Desistência;N;Ampla concorrência;M;0;0;0;1;0;0;0;1
16;Estatística;Ciências naturais, matemática e estatística;2024;2º Semestre;Desistência;S;Baixa Renda e Não PPI;F;1;0;0;0;0;0;0;1
16;Estatística;Ciências naturais, matemática e estatística;2024;2º Semestre;Desistência;S;Baixa Renda e PPI;F;0;1;0;0;0;0;0;1
16;Estatística;Ciências naturais, matemática e estatística;2024;2º Semestre;Desistência;S;Candidato IR, EP;F;1;0;0;0;0;0;0;1
16;Estatística;Ciências naturais, matemática e estatística;2024;2º Semestre;Desistência;S;Candidato PPI, BR, EP;M;0;0;0;1;0;0;0;1
16;Estatística;Ciências naturais, matemática e estatística;2024;2º Semestre;Desistência;S;Renda Normal e PPI;M;0;1;0;0;0;0;0;1
16;Estatística;Ciências naturais, matemática e estatística;2024;2º Semestre;Formado;S;Baixa Renda e Não PPI;M;1;0;0;0;0;0;0;1
16;Estatística;Ciências naturais, matemática e estatística;2024;2º Semestre;Formado;S;Renda Normal e Não PPI;M;1;0;0;0;0;0;0;1
16;Estatística;Ciências naturais, matemática e estatística;2024;2º Semestre;Formado;S;Renda Normal e PPI;F;0;0;0;1;0;0;0;1
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2024;2º Semestre;Desistência;N;Ampla concorrência;F;4;0;0;0;0;0;0;4
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2024;2º Semestre;Desistência;N;Ampla concorrência;M;1;0;0;2;0;0;0;3
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2024;2º Semestre;Desistência;S;Renda Normal e Não PPI;M;1;0;0;0;0;0;0;1
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2024;2º Semestre;Desistência;S;Renda Normal e PPI;F;0;0;0;1;0;0;0;1
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2024;2º Semestre;Formado;N;Ampla concorrência;F;1;0;0;0;0;0;0;1
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2024;2º Semestre;Formado;N;Ampla concorrência;M;2;0;0;0;0;0;0;2
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2024;2º Semestre;Formado;S;Renda Normal e PPI;M;0;1;0;0;0;0;0;1
32 L;Química - Licenciatura;Educação;2024;2º Semestre;Desistência;N;Ampla concorrência;F;1;0;0;1;0;0;0;2
32 L;Química - Licenciatura;Educação;2024;2º Semestre;Desistência;N;Ampla concorrência;M;0;0;0;2;0;0;0;2
32 L;Química - Licenciatura;Educação;2024;2º Semestre;Desistência;S;Baixa Renda e PPI;M;0;1;0;0;0;0;0;1
32 L;Química - Licenciatura;Educação;2024;2º Semestre;Desistência;S;Candidato PPI, IR, EP;F;0;0;0;1;0;0;0;1
32 L;Química - Licenciatura;Educação;2024;2º Semestre;Desistência;S;Renda Normal e PPI;M;0;1;0;0;0;0;0;1
32 L;Química - Licenciatura;Educação;2024;2º Semestre;Formado;N;Ampla concorrência;M;1;0;0;0;0;0;0;1
32 L;Química - Licenciatura;Educação;2024;2º Semestre;Formado;S;Baixa Renda e PPI;M;0;1;0;0;0;0;0;1
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2025;1º Semestre;Desistência;N;Ampla concorrência;F;1;0;0;1;0;0;0;2
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2025;1º Semestre;Desistência;N;Ampla concorrência;M;4;0;0;3;0;0;0;7
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2025;1º Semestre;Desistência;S;Candidato BR, EP;F;0;0;0;1;0;0;0;1
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2025;1º Semestre;Desistência;S;Candidato PPI, IR, EP;F;0;0;0;1;0;0;0;1
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2025;1º Semestre;Desligamento;N;Ampla concorrência;F;1;0;0;2;0;0;0;3
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2025;1º Semestre;Desligamento;N;Ampla concorrência;M;10;0;0;1;0;0;0;11
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2025;1º Semestre;Desligamento;S;Baixa Renda e Não PPI;F;1;0;0;1;0;0;0;2
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2025;1º Semestre;Desligamento;S;Baixa Renda e Não PPI;M;1;0;0;1;0;0;0;2
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2025;1º Semestre;Desligamento;S;Baixa Renda e PPI;M;0;2;0;3;0;0;0;5
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2025;1º Semestre;Desligamento;S;Renda Normal e Não PPI;M;2;0;0;1;0;0;0;3
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2025;1º Semestre;Desligamento;S;Renda Normal e PPI;F;0;1;0;2;0;0;0;3
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2025;1º Semestre;Desligamento;S;Renda Normal e PPI;M;0;1;0;2;0;0;0;3
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2025;1º Semestre;Formado;N;Ampla concorrência;M;1;0;0;0;0;0;0;1
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2025;1º Semestre;Formado;S;Baixa Renda e PPI;M;0;1;0;0;0;0;0;1
10 L;Física - Licenciatura;Educação;2025;1º Semestre;Desistência;N;Ampla concorrência;F;1;1;0;1;0;0;0;3
10 L;Física - Licenciatura;Educação;2025;1º Semestre;Desistência;N;Ampla concorrência;M;3;1;0;2;0;0;0;6
10 L;Física - Licenciatura;Educação;2025;1º Semestre;Desistência;S;Baixa Renda e Não PPI;M;2;0;0;0;0;0;0;2
10 L;Física - Licenciatura;Educação;2025;1º Semestre;Desistência;S;Candidato BR, EP;M;1;0;0;0;0;0;0;1
