"","COD_CURSO","NOME_CURSO","AREA_CONHECIMENTO","ANO_EVASAO","PERIODO_EVASAO","FORMA_EVASAO","COTISTA","TIPO_COTA","SEXO","QTDE","ETNIA","FORMA_EVASAO_","FORMA_EVASAO_limpa","CURSO","MODALIDADE","SEXO_","ETNIA_","COTISTA_","QTDE_FORMADO","EVASAO","QTDE_TOTAL"
"1020","10 L","Física - Licenciatura","Educação",2018,"2º Semestre","Formado","Não Cotista","Ampla concorrência","Masculino",0,"Branca","Formado","Formado","Física","Licenciatura","Masculino","Branca","Não Cotista",2,"Formado",2
"1021","10 L","Física - Licenciatura","Educação",2018,"2º Semestre","Formado","Não Cotista","Ampla concorrência","Masculino",0,"Preta","Formado","Formado","Física","Licenciatura","Masculino","Preta","Não Cotista",1,"Formado",1
"1022","12 B","Matemática - Bacharelado","Ciências naturais, matemática e estatística",2018,"2º Semestre","Formado","Não Cotista","Ampla concorrência","Feminino",0,"Branca","Formado","Formado","Matemática","Bacharelado","Feminino","Branca","Não Cotista",1,"Formado",1
"1023","12 B","Matemática - Bacharelado","Ciências naturais, matemática e estatística",2018,"2º Semestre","Formado","Não Cotista","Ampla concorrência","Masculino",0,"Parda","Formado","Formado","Matemática","Bacharelado","Masculino","Parda","Não Cotista",2,"Formado",2
"1024","12 B","Matemática - Bacharelado","Ciências naturais, matemática e estatística",2018,"2º Semestre","Formado","Cotista","Renda Normal e Não PPI","Masculino",0,"Branca","Formado","Formado","Matemática","Bacharelado","Masculino","Branca","Cotista",1,"Formado",1
"1025","12 L","Matemática - Licenciatura","Educação",2018,"2º Semestre","Formado","Não Cotista","Ampla concorrência","Feminino",0,"Branca","Formado","Formado","Matemática","Licenciatura","Feminino","Branca","Não Cotista",1,"Formado",1
"1026","12 L","Matemática - Licenciatura","Educação",2018,"2º Semestre","Formado","Não Cotista","Ampla concorrência","Feminino",0,"Preta","Formado","Formado","Matemática","Licenciatura","Feminino","Preta","Não Cotista",1,"Formado",1
"1027","12 L","Matemática - Licenciatura","Educação",2018,"2º Semestre","Formado","Não Cotista","Ampla concorrência","Feminino",0,"Parda","Formado","Formado","Matemática","Licenciatura","Feminino","Parda","Não Cotista",2,"Formado",2
"1028","12 L","Matemática - Licenciatura","Educação",2018,"2º Semestre","Formado","Não Cotista","Ampla concorrência","Masculino",0,"Parda","Formado","Formado","Matemática","Licenciatura","Masculino","Parda","Não Cotista",1,"Formado",1
"1029","12 L","Matemática - Licenciatura","Educação",2018,"2º Semestre","Formado","Cotista","Baixa Renda e PPI","Feminino",0,"Parda","Formado","Formado","Matemática","Licenciatura","Feminino","Parda","Cotista",1,"Formado",1
"1030","12 L","Matemática - Licenciatura","Educação",2018,"2º Semestre","Formado","Cotista","Baixa Renda e PPI","Masculino",0,"Parda","Formado","Formado","Matemática","Licenciatura","Masculino","Parda","Cotista",1,"Formado",1
"1031","12 L","Matemática - Licenciatura","Educação",2018,"2º Semestre","Formado","Cotista","Renda Normal e Não PPI","Feminino",0,"Parda","Formado","Formado","Matemática","Licenciatura","Feminino","Parda","Cotista",1,"Formado",1
"1032","12 L","Matemática - Licenciatura","Educação",2018,"2º Semestre","Formado","Cotista","Renda Normal e Não PPI","Masculino",0,"Amarela","Formado","Formado","Matemática","Licenciatura","Masculino","Amarela","Cotista",1,"Formado",1
"1033","12 L","Matemática - Licenciatura","Educação",2018,"2º Semestre","Formado","Cotista","Renda Normal e PPI","Feminino",0,"Parda","Formado","Formado","Matemática","Licenciatura","Feminino","Parda","Cotista",1,"Formado",1
"1034","16","Estatística","Ciências naturais, matemática e estatística",2018,"2º Semestre","Desistência","Não Cotista","Ampla concorrência","Masculino",1,"Branca","Desistência","Desistência","Estatística","Bacharelado","Masculino","Branca","Não Cotista",0,"Evadido",1
"1035","16","Estatística","Ciências naturais, matemática e estatística",2018,"2º Semestre","Desistência","Cotista","Baixa Renda e PPI","Feminino",1,"Parda","Desistência","Desistência","Estatística","Bacharelado","Feminino","Parda","Cotista",0,"Evadido",1
"1036","16","Estatística","Ciências naturais, matemática e estatística",2018,"2º Semestre","Formado","Não Cotista","Ampla concorrência","Feminino",0,"Branca","Formado","Formado","Estatística","Bacharelado","Feminino","Branca","Não Cotista",1,"Formado",1
"1037","16","Estatística","Ciências naturais, matemática e estatística",2018,"2º Semestre","Formado","Cotista","Renda Normal e PPI","Feminino",0,"Parda","Formado","Formado","Estatística","Bacharelado","Feminino","Parda","Cotista",1,"Formado",1
"1038","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2018,"2º Semestre","Desistência","Não Cotista","Ampla concorrência","Feminino",3,"Branca","Desistência","Desistência","Química","Bacharelado","Feminino","Branca","Não Cotista",0,"Evadido",3
"1039","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2018,"2º Semestre","Desistência","Cotista","Baixa Renda e Não PPI","Feminino",1,"Branca","Desistência","Desistência","Química","Bacharelado","Feminino","Branca","Cotista",0,"Evadido",1
"1040","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2018,"2º Semestre","Desistência","Cotista","Baixa Renda e Não PPI","Feminino",1,"Não Declarada","Desistência","Desistência","Química","Bacharelado","Feminino","Não Declarada","Cotista",0,"Evadido",1
"1041","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2018,"2º Semestre","Desistência","Cotista","Baixa Renda e PPI","Feminino",1,"Preta","Desistência","Desistência","Química","Bacharelado","Feminino","Preta","Cotista",0,"Evadido",1
"1042","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2018,"2º Semestre","Desistência","Cotista","Renda Normal e Não PPI","Feminino",1,"Parda","Desistência","Desistência","Química","Bacharelado","Feminino","Parda","Cotista",0,"Evadido",1
"1043","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2018,"2º Semestre","Desistência","Cotista","Renda Normal e Não PPI, acima 1,5SM/P, Deficiente","Masculino",1,"Parda","Desistência","Desistência","Química","Bacharelado","Masculino","Parda","Cotista",0,"Evadido",1
"1044","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2018,"2º Semestre","Desistência","Cotista","Renda Normal e PPI","Masculino",1,"Parda","Desistência","Desistência","Química","Bacharelado","Masculino","Parda","Cotista",0,"Evadido",1
"1045","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2018,"2º Semestre","Formado","Não Cotista","Ampla concorrência","Feminino",0,"Branca","Formado","Formado","Química","Bacharelado","Feminino","Branca","Não Cotista",1,"Formado",1
"1046","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2018,"2º Semestre","Formado","Não Cotista","Ampla concorrência","Feminino",0,"Preta","Formado","Formado","Química","Bacharelado","Feminino","Preta","Não Cotista",1,"Formado",1
"1047","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2018,"2º Semestre","Formado","Não Cotista","Ampla concorrência","Feminino",0,"Parda","Formado","Formado","Química","Bacharelado","Feminino","Parda","Não Cotista",1,"Formado",1
"1048","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2018,"2º Semestre","Formado","Não Cotista","Ampla concorrência","Masculino",0,"Branca","Formado","Formado","Química","Bacharelado","Masculino","Branca","Não Cotista",1,"Formado",1
"1049","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2018,"2º Semestre","Formado","Não Cotista","Ampla concorrência","Masculino",0,"Preta","Formado","Formado","Química","Bacharelado","Masculino","Preta","Não Cotista",2,"Formado",2
"1050","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2018,"2º Semestre","Formado","Não Cotista","Ampla concorrência","Masculino",0,"Parda","Formado","Formado","Química","Bacharelado","Masculino","Parda","Não Cotista",2,"Formado",2
"1051","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2018,"2º Semestre","Formado","Não Cotista","Ampla concorrência","Masculino",0,"Não Declarada","Formado","Formado","Química","Bacharelado","Masculino","Não Declarada","Não Cotista",1,"Formado",1
"1052","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2018,"2º Semestre","Formado","Cotista","Baixa Renda e PPI","Feminino",0,"Preta","Formado","Formado","Química","Bacharelado","Feminino","Preta","Cotista",1,"Formado",1
"1053","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2018,"2º Semestre","Formado","Cotista","Baixa Renda e PPI","Feminino",0,"Parda","Formado","Formado","Química","Bacharelado","Feminino","Parda","Cotista",2,"Formado",2
"1054","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2018,"2º Semestre","Formado","Cotista","Renda Normal e Não PPI","Masculino",0,"Branca","Formado","Formado","Química","Bacharelado","Masculino","Branca","Cotista",1,"Formado",1
"1055","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2018,"2º Semestre","Formado","Cotista","Renda Normal e PPI","Masculino",0,"Parda","Formado","Formado","Química","Bacharelado","Masculino","Parda","Cotista",1,"Formado",1
"1056","32 L","Química - Licenciatura","Educação",2018,"2º Semestre","Desistência","Não Cotista","Ampla concorrência","Feminino",2,"Branca","Desistência","Desistência","Química","Licenciatura","Feminino","Branca","Não Cotista",0,"Evadido",2
"1057","32 L","Química - Licenciatura","Educação",2018,"2º Semestre","Desistência","Não Cotista","Ampla concorrência","Masculino",1,"Branca","Desistência","Desistência","Química","Licenciatura","Masculino","Branca","Não Cotista",0,"Evadido",1
"1058","32 L","Química - Licenciatura","Educação",2018,"2º Semestre","Desistência","Cotista","Baixa Renda e PPI","Masculino",1,"Preta","Desistência","Desistência","Química","Licenciatura","Masculino","Preta","Cotista",0,"Evadido",1
"1059","32 L","Química - Licenciatura","Educação",2018,"2º Semestre","Desistência","Cotista","Renda Normal e PPI","Feminino",1,"Preta","Desistência","Desistência","Química","Licenciatura","Feminino","Preta","Cotista",0,"Evadido",1
"1060","32 L","Química - Licenciatura","Educação",2018,"2º Semestre","Formado","Cotista","Baixa Renda e PPI","Feminino",0,"Preta","Formado","Formado","Química","Licenciatura","Feminino","Preta","Cotista",1,"Formado",1
"1061","32 L","Química - Licenciatura","Educação",2018,"2º Semestre","Formado","Cotista","Renda Normal e PPI","Feminino",0,"Parda","Formado","Formado","Química","Licenciatura","Feminino","Parda","Cotista",2,"Formado",2
"1062","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2019,"1º Semestre","Desistência","Não Cotista","Ampla concorrência","Feminino",3,"Branca","Desistência","Desistência","Física","Bacharelado","Feminino","Branca","Não Cotista",0,"Evadido",3
"1063","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2019,"1º Semestre","Desistência","Não Cotista","Ampla concorrência","Feminino",3,"Parda","Desistência","Desistência","Física","Bacharelado","Feminino","Parda","Não Cotista",0,"Evadido",3
"1064","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2019,"1º Semestre","Desistência","Não Cotista","Ampla concorrência","Masculino",6,"Branca","Desistência","Desistência","Física","Bacharelado","Masculino","Branca","Não Cotista",0,"Evadido",6
"1065","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2019,"1º Semestre","Desistência","Não Cotista","Ampla concorrência","Masculino",1,"Preta","Desistência","Desistência","Física","Bacharelado","Masculino","Preta","Não Cotista",0,"Evadido",1
"1066","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2019,"1º Semestre","Desistência","Não Cotista","Ampla concorrência","Masculino",2,"Parda","Desistência","Desistência","Física","Bacharelado","Masculino","Parda","Não Cotista",0,"Evadido",2
"1067","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2019,"1º Semestre","Desistência","Cotista","Baixa Renda e Não PPI","Feminino",1,"Branca","Desistência","Desistência","Física","Bacharelado","Feminino","Branca","Cotista",0,"Evadido",1
"1068","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2019,"1º Semestre","Desistência","Cotista","Baixa Renda e Não PPI","Feminino",1,"Parda","Desistência","Desistência","Física","Bacharelado","Feminino","Parda","Cotista",0,"Evadido",1
"1069","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2019,"1º Semestre","Desistência","Cotista","Baixa Renda e Não PPI","Masculino",1,"Branca","Desistência","Desistência","Física","Bacharelado","Masculino","Branca","Cotista",0,"Evadido",1
"1070","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2019,"1º Semestre","Desistência","Cotista","Baixa Renda e Não PPI","Não Informado",1,"Branca","Desistência","Desistência","Física","Bacharelado","Não Informado","Branca","Cotista",0,"Evadido",1
"1071","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2019,"1º Semestre","Desistência","Cotista","Baixa Renda e PPI","Feminino",1,"Parda","Desistência","Desistência","Física","Bacharelado","Feminino","Parda","Cotista",0,"Evadido",1
"1072","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2019,"1º Semestre","Desistência","Cotista","Baixa Renda e PPI","Masculino",3,"Preta","Desistência","Desistência","Física","Bacharelado","Masculino","Preta","Cotista",0,"Evadido",3
"1073","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2019,"1º Semestre","Desistência","Cotista","Baixa Renda e PPI","Masculino",2,"Parda","Desistência","Desistência","Física","Bacharelado","Masculino","Parda","Cotista",0,"Evadido",2
"1074","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2019,"1º Semestre","Desistência","Cotista","Renda Normal e Não PPI","Masculino",3,"Branca","Desistência","Desistência","Física","Bacharelado","Masculino","Branca","Cotista",0,"Evadido",3
"1075","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2019,"1º Semestre","Desistência","Cotista","Renda Normal e Não PPI","Masculino",1,"Parda","Desistência","Desistência","Física","Bacharelado","Masculino","Parda","Cotista",0,"Evadido",1
"1076","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2019,"1º Semestre","Desistência","Cotista","Renda Normal e PPI","Feminino",3,"Parda","Desistência","Desistência","Física","Bacharelado","Feminino","Parda","Cotista",0,"Evadido",3
"1077","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2019,"1º Semestre","Desligamento: Resolução 68/2017-CEPE","Não Cotista","Ampla concorrência","Masculino",2,"Branca","Desligamento: Resolução 68/2017-CEPE","Desligamento","Física","Bacharelado","Masculino","Branca","Não Cotista",0,"Evadido",2
"1078","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2019,"1º Semestre","Formado","Não Cotista","Ampla concorrência","Feminino",0,"Branca","Formado","Formado","Física","Bacharelado","Feminino","Branca","Não Cotista",1,"Formado",1
