"COD_CURSO","NOME_CURSO","ANO_INGRESSO","PERIODO_INGRESSO","ANO_EVASAO","FORMA_INGRESSO","PERIODO_EVASAO","FORMA_EVASAO","CRA","CRN","COTISTA","NUM_VERSAO","DT_SAIDA","DT_SAIDA_1","SEXO","ETNIA","TURNO_CURSO","SEM_INGRESSO","RETENCAO_PERIODOS","RETENCAO_MESES","NOMEE_CURSO","MODALIDADE","FORMA_EVASAO_limpo","id_estudante","hash_completo"
"12 L","Matemática - Licenciatura",2013,"1º Semestre",2017,"Permanência","2º Semestre","Desistência",7.14,5.2677,"N","2006","27/09/2017","27/09/2017","M","Parda","Integral",1,9,54,"Matemática","Licenciatura","Desistência",1389,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"12 L","Matemática - Licenciatura",2019,"1º Semestre",2025,"Sisu","1º Semestre","Desligamento",2.13,3.0442,"N","2019","27/05/2025","27/05/2025","M","Branca","Integral",1,12,72,"Matemática","Licenciatura","Desligamento",1390,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"12 L","Matemática - Licenciatura",2018,"1º Semestre",2023,"Sisu","1º Semestre","Formado",7.03,15.2154,"N","2019","18/08/2023","18/08/2023","M","Parda","Integral",1,10,60,"Matemática","Licenciatura","Formado",1391,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"12 L","Matemática - Licenciatura",2016,"2º Semestre",2016,"Vestibular","1º Semestre","Formado",7.28,16.8237,"N","2006","24/02/2017","24/02/2017","F","Branca","Integral",2,-1,-6,"Matemática","Licenciatura","Formado",1392,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"12 L","Matemática - Licenciatura",2017,"1º Semestre",2020,"Sisu","2º Semestre","Formado",7.69,15.428,"S","2006","09/07/2021","09/07/2021","F","Parda","Integral",1,7,42,"Matemática","Licenciatura","Formado",1393,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"12 L","Matemática - Licenciatura",2017,"1º Semestre",2021,"Sisu","1º Semestre","Formado",8.17,15.6226,"S","2006","22/12/2021","22/12/2021","M","Parda","Integral",1,8,48,"Matemática","Licenciatura","Formado",1394,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"12 L","Matemática - Licenciatura",2021,"1º Semestre",2024,"Sisu","2º Semestre","Desistência",5.67,4.7174,"N","2019","25/02/2025","25/02/2025","M","Parda","Integral",1,7,42,"Matemática","Licenciatura","Desistência",1395,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"12 L","Matemática - Licenciatura",2014,"2º Semestre",2017,"Vestibular","2º Semestre","Formado",9.1,17.2548,"S","2006","02/02/2018","02/02/2018","F","Amarela","Integral",2,6,36,"Matemática","Licenciatura","Formado",1396,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"12 L","Matemática - Licenciatura",2015,"2º Semestre",2018,"Vestibular","2º Semestre","Formado",9.11,16.2755,"S","2006","27/12/2018","27/12/2018","F","Parda","Integral",2,6,36,"Matemática","Licenciatura","Formado",1397,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"12 L","Matemática - Licenciatura",2018,"1º Semestre",2023,"Sisu","1º Semestre","Desligamento: Resolução 68/2017-CEPE",2.79,3.2786,"S","2019","31/08/2023","31/08/2023","M","Parda","Integral",1,10,60,"Matemática","Licenciatura","Desligamento",1398,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"12 L","Matemática - Licenciatura",2019,"2º Semestre",2023,"Reopção de Curso","2º Semestre","Formado",8.05,15.7024,"N","2019","16/02/2024","16/02/2024","M","Parda","Integral",2,8,48,"Matemática","Licenciatura","Formado",1399,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"12 L","Matemática - Licenciatura",2017,"1º Semestre",2020,"Sisu","2º Semestre","Formado",7.38,15.2789,"S","2006","09/07/2021","09/07/2021","F","Branca","Integral",1,7,42,"Matemática","Licenciatura","Formado",1400,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"12 L","Matemática - Licenciatura",2020,"1º Semestre",2025,"Sisu","1º Semestre","Desligamento",3.25,3.5905,"N","2019","27/05/2025","27/05/2025","M","Parda","Integral",1,10,60,"Matemática","Licenciatura","Desligamento",1401,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"12 L","Matemática - Licenciatura",2014,"2º Semestre",2018,"Vestibular","1º Semestre","Formado",6.57,15.0517,"S","2006","18/07/2018","18/07/2018","M","Parda","Integral",2,7,42,"Matemática","Licenciatura","Formado",1402,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"12 L","Matemática - Licenciatura",2020,"1º Semestre",2023,"Sisu","2º Semestre","Formado",8.52,15.871,"N","2019","16/02/2024","16/02/2024","M","Parda","Integral",1,7,42,"Matemática","Licenciatura","Formado",1403,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"12 L","Matemática - Licenciatura",2013,"1º Semestre",2023,"Vestibular","1º Semestre","Formado",5.51,14.5035,"N","2006","18/08/2023","18/08/2023","M","Branca","Integral",1,20,120,"Matemática","Licenciatura","Formado",1404,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"12 L","Matemática - Licenciatura",2018,"1º Semestre",2021,"Sisu","2º Semestre","Formado",6.69,15.0375,"S","2006","28/04/2022","28/04/2022","M","Preta","Integral",1,7,42,"Matemática","Licenciatura","Formado",1405,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"12 L","Matemática - Licenciatura",2017,"1º Semestre",2022,"Sisu","2º Semestre","Formado",6.46,14.8507,"S","2006","24/03/2023","24/03/2023","F","Branca","Integral",1,11,66,"Matemática","Licenciatura","Formado",1406,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"12 L","Matemática - Licenciatura",2021,"2º Semestre",2022,"Reopção de Curso","2º Semestre","Formado",8.41,15.7604,"N","2019","24/03/2023","24/03/2023","F","Preta","Integral",2,2,12,"Matemática","Licenciatura","Formado",1407,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"12 L","Matemática - Licenciatura",2015,"1º Semestre",2016,"Permanência","1º Semestre","Desistência",0,5,"N","2006","28/06/2016","28/06/2016","M","Parda","Integral",1,2,12,"Matemática","Licenciatura","Desistência",1408,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"12 L","Matemática - Licenciatura",2020,"1º Semestre",2020,"Sisu","1º Semestre","Desistência",0,25,"S","2019","20/08/2020","20/08/2020","M","Preta","Integral",1,0,0,"Matemática","Licenciatura","Desistência",1409,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"12 L","Matemática - Licenciatura",2013,"1º Semestre",2017,"Reopção de Curso","2º Semestre","Formado",6.68,16.1102,"S","2006","02/02/2018","02/02/2018","F","Parda","Integral",1,9,54,"Matemática","Licenciatura","Formado",1410,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"12 L","Matemática - Licenciatura",2022,"1º Semestre",2022,"Sisu","2º Semestre","Desistência",2.79,4.6198,"S","2019","31/10/2022","31/10/2022","M","Parda","Integral",1,1,6,"Matemática","Licenciatura","Desistência",1411,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"12 L","Matemática - Licenciatura",2020,"1º Semestre",2023,"Sisu","2º Semestre","Formado",9.23,16.1988,"S","2019","16/02/2024","16/02/2024","M","Preta","Integral",1,7,42,"Matemática","Licenciatura","Formado",1412,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"12 L","Matemática - Licenciatura",2020,"1º Semestre",2023,"Sisu","1º Semestre","Desistência",5.22,4.3583,"N","2019","11/08/2023","11/08/2023","F","Branca","Integral",1,6,36,"Matemática","Licenciatura","Desistência",1413,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"12 L","Matemática - Licenciatura",2022,"1º Semestre",2025,"Sisu","1º Semestre","Desligamento",0.41,2.2054,"S","2019","27/05/2025","27/05/2025","M","Parda","Integral",1,6,36,"Matemática","Licenciatura","Desligamento",1414,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"12 L","Matemática - Licenciatura",2019,"1º Semestre",2020,"Sisu","2º Semestre","Formado",9.1,16.1061,"N","2006","09/07/2021","09/07/2021","M","Preta","Integral",1,3,18,"Matemática","Licenciatura","Formado",1415,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"12 L","Matemática - Licenciatura",2019,"1º Semestre",2019,"Sisu","1º Semestre","Adaptação Curricular",0,5,"N","2019","20/05/2019","20/05/2019","M","Preta","Integral",1,0,0,"Matemática","Licenciatura","Outros",1416,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"12 L","Matemática - Licenciatura",2012,"2º Semestre",2016,"Vestibular","1º Semestre","Formado",7.31,16.7542,"N","2006","30/12/2016","30/12/2016","M","Parda","Integral",2,7,42,"Matemática","Licenciatura","Formado",1417,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"12 L","Matemática - Licenciatura",2021,"1º Semestre",2023,"Sisu","1º Semestre","Desligamento: Resolução 68/2017-CEPE",0,1.9807,"S","2019","31/08/2023","31/08/2023","M","Branca","Integral",1,4,24,"Matemática","Licenciatura","Desligamento",1418,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"12 L","Matemática - Licenciatura",2017,"2º Semestre",2020,"Novo Curso","2º Semestre","Formado",9.59,16.3418,"N","2006","09/07/2021","09/07/2021","M","Parda","Integral",2,6,36,"Matemática","Licenciatura","Formado",1419,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"12 L","Matemática - Licenciatura",2022,"1º Semestre",2025,"Sisu","1º Semestre","Desligamento",2.48,3.2149,"N","2019","27/05/2025","27/05/2025","M","Branca","Integral",1,6,36,"Matemática","Licenciatura","Desligamento",1420,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"12 L","Matemática - Licenciatura",2020,"1º Semestre",2023,"Novo Curso","1º Semestre","Desligamento: Resolução 68/2017-CEPE",0,5,"N","2019","31/08/2023","31/08/2023","F","Parda","Integral",1,6,36,"Matemática","Licenciatura","Desligamento",1421,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"12 L","Matemática - Licenciatura",2020,"2º Semestre",2023,"Transferência Facultativa","1º Semestre","Desligamento: Resolução 68/2017-CEPE",0.4,2.1668,"N","2019","31/08/2023","31/08/2023","F","Parda","Integral",2,5,30,"Matemática","Licenciatura","Desligamento",1422,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"12 L","Matemática - Licenciatura",2014,"2º Semestre",2018,"Vestibular","2º Semestre","Formado",6.49,15.005,"S","2006","07/02/2019","07/02/2019","F","Parda","Integral",2,8,48,"Matemática","Licenciatura","Formado",1423,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"12 L","Matemática - Licenciatura",2015,"2º Semestre",2018,"Vestibular","2º Semestre","Formado",8.49,15.9748,"N","2006","27/12/2018","27/12/2018","F","Parda","Integral",2,6,36,"Matemática","Licenciatura","Formado",1424,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"12 L","Matemática - Licenciatura",2017,"1º Semestre",2021,"Sisu","2º Semestre","Formado",7.33,15.3378,"N","2006","28/04/2022","28/04/2022","F","Branca","Integral",1,9,54,"Matemática","Licenciatura","Formado",1425,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"12 L","Matemática - Licenciatura",2021,"1º Semestre",2021,"Sisu","1º Semestre","Desistência",2.54,3.1921,"N","2019","29/10/2021","29/10/2021","F","Branca","Integral",1,0,0,"Matemática","Licenciatura","Desistência",1426,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"12 L","Matemática - Licenciatura",2014,"2º Semestre",2017,"Vestibular","2º Semestre","Formado",6.8,16.1249,"S","2006","02/02/2018","02/02/2018","F","Branca","Integral",2,6,36,"Matemática","Licenciatura","Formado",1427,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"12 L","Matemática - Licenciatura",2021,"1º Semestre",2024,"Sisu","1º Semestre","Desligamento",3.37,3.5897,"S","2019","08/11/2024","08/11/2024","F","Preta","Integral",1,6,36,"Matemática","Licenciatura","Desligamento",1428,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"12 L","Matemática - Licenciatura",2016,"2º Semestre",2020,"Vestibular","2º Semestre","Formado",6.09,14.6585,"N","2006","09/07/2021","09/07/2021","M","Branca","Integral",2,8,48,"Matemática","Licenciatura","Formado",1429,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"12 L","Matemática - Licenciatura",2015,"2º Semestre",2018,"Vestibular","2º Semestre","Formado",8.63,16.0756,"S","2006","07/02/2019","07/02/2019","M","Parda","Integral",2,6,36,"Matemática","Licenciatura","Formado",1430,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"12 L","Matemática - Licenciatura",2022,"1º Semestre",2022,"Sisu","2º Semestre","Desistência",0.22,2.0599,"S","2019","29/11/2022","29/11/2022","F","Preta","Integral",1,1,6,"Matemática","Licenciatura","Desistência",1431,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"12 L","Matemática - Licenciatura",2019,"1º Semestre",2020,"Sisu","1º Semestre","Reopção de Curso",7.05,5.3743,"N","2019","29/01/2021","29/01/2021","M","Branca","Integral",1,2,12,"Matemática","Licenciatura","Transferência",1432,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"12 L","Matemática - Licenciatura",2022,"2º Semestre",2022,"Reopção de Curso","1º Semestre","Desistência",0,0,"N","2019","30/08/2022","30/08/2022","M","Preta","Integral",2,-1,-6,"Matemática","Licenciatura","Desistência",1433,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"12 L","Matemática - Licenciatura",2022,"1º Semestre",2024,"Sisu","1º Semestre","Desligamento",8.78,6.248,"S","2019","08/11/2024","08/11/2024","F","Parda","Integral",1,4,24,"Matemática","Licenciatura","Desligamento",1434,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"12 L","Matemática - Licenciatura",2014,"2º Semestre",2018,"Vestibular","2º Semestre","Formado",5.16,14.3396,"S","2006","07/02/2019","07/02/2019","M","Amarela","Integral",2,8,48,"Matemática","Licenciatura","Formado",1435,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"12 L","Matemática - Licenciatura",2021,"2º Semestre",2024,"Reopção de Curso","2º Semestre","Formado",9.16,16.4728,"N","2019","30/05/2025","30/05/2025","F","Branca","Integral",2,6,36,"Matemática","Licenciatura","Formado",1436,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"12 L","Matemática - Licenciatura",2021,"1º Semestre",2025,"Sisu","1º Semestre","Desligamento",7,5.4194,"S","2019","27/05/2025","27/05/2025","F","Branca","Integral",1,8,48,"Matemática","Licenciatura","Desligamento",1437,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"12 L","Matemática - Licenciatura",2018,"2º Semestre",2021,"Reopção de Curso","2º Semestre","Formado",8.3,15.793,"N","2006","28/04/2022","28/04/2022","F","Branca","Integral",2,6,36,"Matemática","Licenciatura","Formado",1438,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"12 L","Matemática - Licenciatura",2021,"1º Semestre",2025,"Sisu","1º Semestre","Desligamento",0.63,2.3127,"N","2019","27/05/2025","27/05/2025","M","Branca","Integral",1,8,48,"Matemática","Licenciatura","Desligamento",1439,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"12 L","Matemática - Licenciatura",2020,"1º Semestre",2024,"Sisu","1º Semestre","Desistência",3.38,3.6927,"S","2019","08/03/2024","08/03/2024","M","Preta","Integral",1,8,48,"Matemática","Licenciatura","Desistência",1440,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"12 L","Matemática - Licenciatura",2015,"2º Semestre",2022,"Vestibular","1º Semestre","Formado",5.11,14.2993,"S","2006","14/10/2022","14/10/2022","M","Preta","Integral",2,13,78,"Matemática","Licenciatura","Formado",1441,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"12 L","Matemática - Licenciatura",2019,"1º Semestre",2023,"Sisu","1º Semestre","Desligamento: Resolução 68/2017-CEPE",2.54,3.1623,"S","2019","31/08/2023","31/08/2023","M","Parda","Integral",1,8,48,"Matemática","Licenciatura","Desligamento",1442,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"12 L","Matemática - Licenciatura",2015,"1º Semestre",2021,"Permanência","2º Semestre","Desistência",0,2.0899,"N","2006","16/12/2021","16/12/2021","M","Parda","Integral",1,13,78,"Matemática","Licenciatura","Desistência",1443,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"12 L","Matemática - Licenciatura",2020,"1º Semestre",2020,"Transferência Facultativa","1º Semestre","Matricula desativada",0,5,"N","2019","09/12/2020","09/12/2020","M","Parda","Integral",1,0,0,"Matemática","Licenciatura","Desligamento",1444,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"12 L","Matemática - Licenciatura",2012,"2º Semestre",2016,"Vestibular","1º Semestre","Formado",7.88,17.1729,"N","2006","20/01/2017","20/01/2017","F","Não quis declarar","Integral",2,7,42,"Matemática","Licenciatura","Formado",1445,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"12 L","Matemática - Licenciatura",2022,"1º Semestre",2022,"Sisu","1º Semestre","Desistência",0,5,"S","2019","07/07/2022","07/07/2022","M","Parda","Integral",1,0,0,"Matemática","Licenciatura","Desistência",1446,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"12 L","Matemática - Licenciatura",2016,"2º Semestre",2019,"Vestibular","2º Semestre","Formado",9.52,16.3622,"N","2006","14/02/2020","14/02/2020","M","Branca","Integral",2,6,36,"Matemática","Licenciatura","Formado",1447,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"12 L","Matemática - Licenciatura",2015,"2º Semestre",2019,"Vestibular","1º Semestre","Formado",6.52,15.2049,"N","2006","30/08/2019","30/08/2019","F","Branca","Integral",2,7,42,"Matemática","Licenciatura","Formado",1448,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"12 L","Matemática - Licenciatura",2018,"1º Semestre",2023,"Permanência","1º Semestre","Desistência",7.4,5.2892,"N","2006","21/03/2023","21/03/2023","F","Parda","Integral",1,10,60,"Matemática","Licenciatura","Desistência",1449,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"12 L","Matemática - Licenciatura",2014,"2º Semestre",2019,"Vestibular","1º Semestre","Formado",5.52,14.6655,"N","2006","30/08/2019","30/08/2019","F","Branca","Integral",2,9,54,"Matemática","Licenciatura","Formado",1450,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"12 L","Matemática - Licenciatura",2015,"2º Semestre",2018,"Vestibular","2º Semestre","Formado",8.29,16.8129,"S","2006","07/02/2019","07/02/2019","F","Parda","Integral",2,6,36,"Matemática","Licenciatura","Formado",1451,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"12 L","Matemática - Licenciatura",2015,"2º Semestre",2020,"Vestibular","1º Semestre","Formado",5.94,14.8051,"S","2006","04/02/2021","04/02/2021","F","Parda","Integral",2,9,54,"Matemática","Licenciatura","Formado",1452,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"12 L","Matemática - Licenciatura",2019,"1º Semestre",2023,"Sisu","2º Semestre","Formado",7.83,15.5197,"N","2019","16/02/2024","16/02/2024","F","Branca","Integral",1,9,54,"Matemática","Licenciatura","Formado",1453,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"12 L","Matemática - Licenciatura",2021,"1º Semestre",2023,"Sisu","1º Semestre","Desistência",5.26,4.3775,"N","2019","11/08/2023","11/08/2023","M","Branca","Integral",1,4,24,"Matemática","Licenciatura","Desistência",1454,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"12 L","Matemática - Licenciatura",2012,"2º Semestre",2018,"Vestibular","2º Semestre","Formado",5.11,15.2957,"N","2006","07/02/2019","07/02/2019","F","Preta","Integral",2,12,72,"Matemática","Licenciatura","Formado",1455,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"12 L","Matemática - Licenciatura",2019,"1º Semestre",2022,"Sisu","2º Semestre","Formado",8.54,15.8211,"S","2019","24/03/2023","24/03/2023","F","Parda","Integral",1,7,42,"Matemática","Licenciatura","Formado",1456,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"12 L","Matemática - Licenciatura",2021,"1º Semestre",2025,"Sisu","1º Semestre","Desligamento",1.19,2.5858,"S","2019","27/05/2025","27/05/2025","F","Branca","Integral",1,8,48,"Matemática","Licenciatura","Desligamento",1457,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
